f,ASD
7.188178827648560310e-01,2.262265612642171151e-19
7.215826716706450483e-01,2.270964425219793160e-19
7.243580947827858996e-01,2.279696705760794295e-19
7.271441930036187662e-01,2.288462582955747478e-19
7.299410073928108700e-01,2.297262185990365367e-19
7.327485791679574367e-01,2.306095644547389212e-19
7.355669497051843253e-01,2.314963088808486377e-19
7.383961605397683092e-01,2.323864649456201312e-19
7.412362533667374853e-01,2.332800457675842956e-19
7.440872700414972174e-01,2.341770645157458341e-19
7.469492525804355409e-01,2.350775344097732999e-19
7.498222431615539918e-01,2.359814687201979488e-19
7.527062841250773406e-01,2.368888807686050800e-19
7.556014179740896397e-01,2.377997839278347662e-19
7.585076873751482873e-01,2.387141916221746879e-19
7.614251351589238492e-01,2.396321173275613921e-19
7.643538043208263355e-01,2.405535745717776047e-19
7.672937380216343639e-01,2.414785769346499748e-19
7.702449795881421979e-01,2.424071380482527421e-19
7.732075725137854683e-01,2.433392715971045669e-19
7.761815604592949835e-01,2.442749913183742673e-19
7.791669872533274477e-01,2.452143110020794311e-19
7.821638968931241553e-01,2.461572444912932605e-19
7.851723335451464836e-01,2.471038056823448687e-19
7.881923415457396942e-01,2.480540085250280027e-19
7.912239654017734214e-01,2.490078670228026402e-19
7.942672497913105811e-01,2.499653952330053969e-19
7.973222395642528548e-01,2.509266072670524721e-19
8.003889797430128183e-01,2.518915172906514520e-19
8.034675155231728594e-01,2.528601395240084444e-19
8.065578922741462042e-01,2.538324882420359337e-19
8.096601555398569294e-01,2.548085777745670416e-19
8.127743510393981019e-01,2.557884225065623231e-19
8.159005246677188961e-01,2.567720368783261449e-19
8.190387224962872859e-01,2.577594353857150712e-19
8.221889907737828240e-01,2.587506325803557827e-19
8.253513759267644412e-01,2.597456430698556765e-19
8.285259245603684430e-01,2.607444815180217008e-19
8.317126834589815276e-01,2.617471626450726877e-19
8.349116995869424462e-01,2.627537012278600657e-19
8.381230200892286764e-01,2.637641121000835148e-19
8.413466922921462032e-01,2.647784101525085010e-19
8.445827637040393965e-01,2.657966103331894914e-19
8.478312820159766838e-01,2.668187276476854172e-19
8.510922951024676442e-01,2.678447771592856340e-19
8.543658510221547875e-01,2.688747739892274072e-19
8.576519980185354219e-01,2.699087333169232198e-19
8.609507845206585408e-01,2.709466703801797025e-19
8.642622591438533508e-01,2.719886004754273011e-19
8.675864706904306001e-01,2.730345389579404100e-19
8.709234681504166575e-01,2.740845012420690135e-19
8.742733007022611691e-01,2.751385028014606974e-19
8.776360177135739127e-01,2.761965591692930126e-19
8.810116687418475534e-01,2.772586859385004455e-19
8.844003035351822861e-01,2.783248987620026895e-19
8.878019720330315723e-01,2.793952133529393671e-19
8.912167243669235628e-01,2.804696454848966158e-19
8.946446108612147174e-01,2.815482109921447481e-19
8.980856820338170010e-01,2.826309257698666181e-19
9.015399885969561655e-01,2.837178057743963893e-19
9.050075814579053857e-01,2.848088670234505492e-19
9.084885117197498694e-01,2.859041255963679773e-19
9.119828306821250452e-01,2.870035976343427409e-19
9.154905898419857246e-01,2.881072993406658966e-19
9.190118408943593886e-01,2.892152469809625233e-19
9.225466357331025824e-01,2.903274568834295269e-19
9.260950264516786268e-01,2.914439454390808592e-19
9.296570653439103493e-01,2.925647291019838296e-19
9.332328049047657892e-01,2.936898243895063940e-19
9.368222978311169236e-01,2.948192478825563080e-19
9.404255970225311456e-01,2.959530162258296673e-19
9.440427555820358752e-01,2.970911461280518905e-19
9.476738268169163648e-01,2.982336543622282819e-19
9.513188642394858618e-01,2.993805577658868433e-19
9.549779215678899646e-01,3.005318732413311009e-19
9.586510527268821136e-01,3.016876177558841681e-19
9.623383118486329435e-01,3.028478083421432575e-19
9.660397532735212067e-01,3.040124620982289926e-19
9.697554315509293588e-01,3.051815961880352009e-19
9.734854014400607936e-01,3.063552278414863140e-19
9.772297179107315435e-01,3.075333743547864390e-19
9.809884361441958411e-01,3.087160530906792147e-19
9.847616115339434817e-01,3.099032814786986632e-19
9.885492996865323789e-01,3.110950770154309728e-19
9.923515564223918117e-01,3.122914572647673721e-19
9.961684377766613085e-01,3.134924398581681271e-19
1.000000000000000000e+00,3.146980424949173413e-19
